1.3645,0.0000,0.0000,0.0000,1.3645,0.0001,200,2.5092
1.3531,0.0000,0.0000,0.0000,1.3530,0.0000,200,2.5268
1.3450,0.0000,0.0000,0.0000,1.3449,0.0000,200,2.5411
1.6399,0.0000,0.0000,0.0000,1.6398,0.0001,200,2.2682
1.4190,0.0000,0.0000,0.0000,1.4190,0.0000,200,2.5088
1.5358,0.0000,0.0000,0.0000,1.5357,0.0000,200,2.3930
1.4152,0.0000,0.0000,0.0000,1.4151,0.0001,200,2.6083
1.4822,0.0000,0.0000,0.0000,1.4821,0.0001,200,2.6149
1.5807,0.0000,0.0000,0.0000,1.5806,0.0000,200,2.5361
1.3966,0.0000,0.0000,0.0000,1.3966,0.0000,200,2.7432
1.4934,0.0000,0.0000,0.0000,1.4933,0.0000,200,2.6643
1.5954,0.0000,0.0000,0.0000,1.5954,0.0000,200,2.5672
1.3458,0.0000,0.0000,0.0000,1.3457,0.0001,200,2.8232
1.4654,0.0000,0.0000,0.0000,1.4654,0.0000,200,2.7099
1.2981,0.0000,0.0000,0.0000,1.2980,0.0001,200,2.8782
1.6556,0.0000,0.0000,0.0000,1.6556,0.0000,200,2.5223
1.5290,0.0000,0.0000,0.0000,1.5289,0.0000,200,2.6582
1.7954,0.0000,0.0000,0.0000,1.7953,0.0000,200,2.3923
1.5042,0.0000,0.0000,0.0000,1.5042,0.0000,200,2.6860
1.4517,0.0000,0.0000,0.0000,1.4516,0.0000,200,2.7563
1.6140,0.0000,0.0000,0.0000,1.6140,0.0000,200,2.5940
1.6361,0.0000,0.0000,0.0000,1.6361,0.0000,200,2.5720
1.5008,0.0000,0.0000,0.0000,1.5007,0.0000,200,2.7137
1.6077,0.0000,0.0000,0.0000,1.6077,0.0000,200,2.6102
1.5812,0.0000,0.0000,0.0000,1.5812,0.0000,200,2.6370
1.5184,0.0000,0.0000,0.0000,1.5183,0.0000,200,2.7199
1.4295,0.0000,0.0000,0.0000,1.4294,0.0000,200,2.8378
1.4449,0.0000,0.0000,0.0000,1.4449,0.0000,200,2.8260
1.3222,0.0000,0.0000,0.0000,1.3221,0.0000,200,2.9547
1.4991,0.0000,0.0000,0.0000,1.4990,0.0000,200,2.7819
1.5493,0.0000,0.0000,0.0000,1.5493,0.0000,200,2.7524
1.6063,0.0000,0.0000,0.0000,1.6062,0.0001,200,2.7623
1.7531,0.0000,0.0000,0.0000,1.7530,0.0001,200,2.6547
1.4609,0.0000,0.0000,0.0000,1.4608,0.0001,200,3.0010
1.7280,0.0000,0.0000,0.0000,1.7279,0.0001,200,2.8073
1.7176,0.0000,0.0000,0.0000,1.7175,0.0001,200,2.8481
1.8152,0.0000,0.0000,0.0000,1.8151,0.0001,200,2.8663
1.4852,0.0000,0.0000,0.0000,1.4850,0.0001,200,3.3136
1.6559,0.0000,0.0000,0.0000,1.6557,0.0001,200,3.4675
1.9189,0.0000,0.0000,0.0000,1.9188,0.0001,200,3.4010
1.9588,0.0000,0.0000,0.0000,1.9587,0.0001,200,3.5098
1.8812,0.0000,0.0000,0.0000,1.8810,0.0002,200,3.6357
1.8545,0.0000,0.0000,0.0000,1.8544,0.0001,200,3.7370
2.1315,0.0000,0.0000,0.0000,2.1313,0.0001,200,3.5733
2.2776,0.0000,0.0000,0.0000,2.2775,0.0001,200,3.5778
2.3222,0.0000,0.0000,0.0000,2.3221,0.0001,200,3.6721
2.2756,0.0000,0.0000,0.0000,2.2755,0.0001,200,3.7288
2.3395,0.0000,0.0000,0.0000,2.3394,0.0001,200,3.7016
2.4977,0.0000,0.0000,0.0000,2.4976,0.0001,200,3.6432
2.4058,0.0000,0.0000,0.0000,2.4057,0.0001,200,3.8799
2.2143,0.0000,0.0000,0.0000,2.2141,0.0001,200,4.1877
2.4764,0.0000,0.0000,0.0000,2.4763,0.0001,200,3.9288
2.2658,0.0000,0.0000,0.0000,2.2657,0.0001,200,4.1398
2.2732,0.0000,0.0000,0.0000,2.2730,0.0001,200,4.1690
2.2546,0.0000,0.0000,0.0000,2.2545,0.0001,200,4.1903
2.2371,0.0000,0.0000,0.0000,2.2371,0.0001,200,4.2081
2.5964,0.0000,0.0000,0.0000,2.5963,0.0001,200,3.8737
2.5926,0.0000,0.0000,0.0000,2.5925,0.0000,200,3.8861
2.2258,0.0000,0.0000,0.0000,2.2257,0.0001,200,4.2673
2.5978,0.0000,0.0000,0.0000,2.5977,0.0001,200,3.9081
2.6152,0.0000,0.0000,0.0000,2.6151,0.0001,200,3.9278
2.3334,0.0000,0.0000,0.0000,2.3333,0.0000,200,4.2180
2.3693,0.0000,0.0000,0.0000,2.3692,0.0000,200,4.2182
2.4332,0.0000,0.0000,0.0000,2.4331,0.0001,200,4.1754
2.4569,0.0000,0.0000,0.0000,2.4569,0.0000,200,4.1626
2.5045,0.0000,0.0000,0.0000,2.5044,0.0000,200,4.1168
2.4240,0.0000,0.0000,0.0000,2.4239,0.0000,200,4.2081
2.7668,0.0000,0.0000,0.0000,2.7668,0.0000,200,3.8718
2.4724,0.0000,0.0000,0.0000,2.4723,0.0000,200,4.1763
2.4119,0.0000,0.0000,0.0000,2.4118,0.0000,200,4.2382
2.5289,0.0000,0.0000,0.0000,2.5288,0.0001,200,4.1576
2.4424,0.0000,0.0000,0.0000,2.4423,0.0000,200,4.2709
2.4354,0.0000,0.0000,0.0000,2.4353,0.0000,200,4.2810
2.6150,0.0000,0.0000,0.0000,2.6149,0.0001,200,4.1779
2.3315,0.0000,0.0000,0.0000,2.3314,0.0000,200,4.4620
2.4939,0.0000,0.0000,0.0000,2.4939,0.0000,200,4.3017
2.5195,0.0000,0.0000,0.0000,2.5194,0.0000,200,4.2769
2.5897,0.0000,0.0000,0.0000,2.5896,0.0000,200,4.2145
2.6226,0.0000,0.0000,0.0000,2.6225,0.0000,200,4.1872
2.1302,0.0000,0.0000,0.0000,2.1302,0.0000,200,4.6815
2.2668,0.0000,0.0000,0.0000,2.2667,0.0000,200,4.5657
2.7917,0.0000,0.0000,0.0000,2.7916,0.0001,200,4.0971
2.5117,0.0000,0.0000,0.0000,2.5116,0.0000,200,4.4078
2.7507,0.0000,0.0000,0.0000,2.7506,0.0000,200,4.2080
2.1929,0.0000,0.0000,0.0000,2.1928,0.0001,200,4.7988
2.6469,0.0000,0.0000,0.0000,2.6468,0.0001,200,4.3687
3.0495,0.0000,0.0000,0.0000,3.0493,0.0001,200,4.0235
2.7165,0.0000,0.0000,0.0000,2.7164,0.0001,200,4.5353
2.7963,0.0000,0.0000,0.0000,2.7962,0.0001,200,5.1234
2.3855,0.0000,0.0000,0.0000,2.3854,0.0001,200,5.5915
2.4988,0.0000,0.0000,0.0000,2.4986,0.0001,200,5.5169
2.5531,0.0000,0.0000,0.0000,2.5530,0.0000,200,5.4686
2.8319,0.0000,0.0000,0.0000,2.8318,0.0001,200,5.3199
2.4202,0.0000,0.0000,0.0000,2.4201,0.0001,200,6.0044
2.6764,0.0000,0.0000,0.0000,2.6763,0.0001,200,5.8554
2.9228,0.0000,0.0000,0.0000,2.9227,0.0001,200,5.7048
2.7748,0.0000,0.0000,0.0000,2.7747,0.0001,200,5.9943
2.3266,0.0000,0.0000,0.0000,2.3266,0.0000,200,6.4449
2.4344,0.0000,0.0000,0.0000,2.4343,0.0001,200,6.4052
2.4526,0.0000,0.0000,0.0000,2.4525,0.0001,200,6.4020
2.3201,0.0000,0.0000,0.0000,2.3200,0.0000,200,6.5514
2.8515,0.0000,0.0000,0.0000,2.8514,0.0000,200,6.0411
2.5692,0.0000,0.0000,0.0000,2.5691,0.0001,200,6.4453
2.5055,0.0000,0.0000,0.0000,2.5054,0.0001,200,6.5430
2.7038,0.0000,0.0000,0.0000,2.7037,0.0001,200,6.4056
2.5192,0.0000,0.0000,0.0000,2.5191,0.0001,200,6.6213
3.0195,0.0000,0.0000,0.0000,3.0194,0.0001,200,6.1410
2.7252,0.0000,0.0000,0.0000,2.7251,0.0000,200,6.4422
2.2506,0.0000,0.0000,0.0000,2.2505,0.0000,200,6.9195
2.6765,0.0000,0.0000,0.0000,2.6764,0.0001,200,6.6487
2.7684,0.0000,0.0000,0.0000,2.7683,0.0001,200,6.5875
2.8926,0.0000,0.0000,0.0000,2.8925,0.0000,200,6.4702
2.9707,0.0000,0.0000,0.0000,2.9706,0.0001,200,6.4931
2.8516,0.0000,0.0000,0.0000,2.8514,0.0001,200,6.6196
3.2228,0.0000,0.0000,0.0000,3.2226,0.0001,200,6.2857
2.9057,0.0000,0.0000,0.0000,2.9056,0.0000,200,6.6086
3.0391,0.0000,0.0000,0.0000,3.0371,0.0000,200,6.4787
2.7321,0.0000,0.0000,0.0000,2.7321,0.0000,200,6.7964
3.0239,0.0000,0.0000,0.0000,3.0239,0.0000,200,6.5060
2.9204,0.0000,0.0000,0.0000,2.9204,0.0001,200,6.6386
2.9113,0.0000,0.0000,0.0000,2.9112,0.0000,200,6.6501
2.8886,0.0000,0.0000,0.0000,2.8885,0.0000,200,6.7134
2.8190,0.0000,0.0000,0.0000,2.8189,0.0001,200,6.8042
2.6919,0.0000,0.0000,0.0000,2.6918,0.0001,200,6.9587
2.8969,0.0000,0.0000,0.0000,2.8968,0.0001,200,6.7956
3.0059,0.0000,0.0000,0.0000,3.0058,0.0001,200,6.7164
2.9711,0.0000,0.0000,0.0000,2.9710,0.0001,200,6.7935
2.7007,0.0000,0.0000,0.0000,2.7006,0.0000,200,7.0730
3.1569,0.0000,0.0000,0.0000,3.1568,0.0000,200,6.6320
3.0017,0.0000,0.0000,0.0000,3.0016,0.0001,200,6.8097
2.9884,0.0000,0.0000,0.0000,2.9883,0.0000,200,6.8324
2.8455,0.0000,0.0000,0.0000,2.8454,0.0001,200,6.9917
2.8426,0.0000,0.0000,0.0000,2.8425,0.0001,200,7.0156
3.1726,0.0000,0.0000,0.0000,3.1725,0.0000,200,6.6866
2.9740,0.0000,0.0000,0.0000,2.9739,0.0000,200,6.8887
3.0712,0.0000,0.0000,0.0000,3.0711,0.0001,200,6.8118
3.2056,0.0000,0.0000,0.0000,3.2055,0.0001,200,6.7929
2.8323,0.0000,0.0000,0.0000,2.8321,0.0001,200,7.2518
2.4496,0.0000,0.0000,0.0000,2.4495,0.0001,200,7.9197
2.4924,0.0000,0.0000,0.0000,2.4923,0.0001,200,7.9770
2.5574,0.0000,0.0000,0.0000,2.5573,0.0001,200,8.0217
2.2795,0.0000,0.0000,0.0000,2.2794,0.0001,200,8.4246
2.7024,0.0000,0.0000,0.0000,2.7022,0.0001,200,8.1518
2.9792,0.0000,0.0000,0.0000,2.9791,0.0001,200,8.0157
2.2163,0.0000,0.0000,0.0000,2.2162,0.0001,200,8.8714
2.5327,0.0000,0.0000,0.0000,2.5325,0.0001,200,8.6276
2.4210,0.0000,0.0000,0.0000,2.4209,0.0001,200,8.8927
2.8239,0.0000,0.0000,0.0000,2.8238,0.0001,200,8.5318
2.2899,0.0000,0.0000,0.0000,2.2897,0.0001,200,9.1604
2.7613,0.0000,0.0000,0.0000,2.7612,0.0001,200,8.7715
2.7645,0.0000,0.0000,0.0000,2.7644,0.0000,200,8.7691
2.6981,0.0000,0.0000,0.0000,2.6980,0.0000,200,8.8395
2.4571,0.0000,0.0000,0.0000,2.4570,0.0001,200,9.1094
2.4487,0.0000,0.0000,0.0000,2.4486,0.0001,200,9.1674
2.5301,0.0000,0.0000,0.0000,2.5300,0.0001,200,9.1404
2.2572,0.0000,0.0000,0.0000,2.2571,0.0001,200,9.4638
2.5698,0.0000,0.0000,0.0000,2.5697,0.0000,200,9.1701
2.7472,0.0000,0.0000,0.0000,2.7471,0.0001,200,9.0485
2.4407,0.0000,0.0000,0.0000,2.4406,0.0000,200,9.3628
3.0138,0.0000,0.0000,0.0000,3.0138,0.0000,200,8.8546
2.6188,0.0000,0.0000,0.0000,2.6187,0.0001,200,9.3559
2.4188,0.0000,0.0000,0.0000,2.4187,0.0000,200,9.5591
2.9964,0.0000,0.0000,0.0000,2.9963,0.0001,200,9.0144
2.3363,0.0000,0.0000,0.0000,2.3362,0.0001,200,9.6926
2.4351,0.0000,0.0000,0.0000,2.4350,0.0000,200,9.6019
2.4899,0.0000,0.0000,0.0000,2.4898,0.0000,200,9.5614
2.8211,0.0000,0.0000,0.0000,2.8209,0.0001,200,9.3252
2.6309,0.0000,0.0000,0.0000,2.6308,0.0001,200,9.5178
2.6417,0.0000,0.0000,0.0000,2.6417,0.0000,200,9.5143
2.6887,0.0000,0.0000,0.0000,2.6886,0.0001,200,9.5085
2.5804,0.0000,0.0000,0.0001,2.5803,0.0000,200,9.6232
2.3473,0.0000,0.0000,0.0000,2.3473,0.0000,200,9.8592
2.3981,0.0000,0.0000,0.0000,2.3980,0.0000,200,9.8208
2.7580,0.0000,0.0000,0.0000,2.7579,0.0000,200,9.4711
2.5139,0.0000,0.0000,0.0000,2.5138,0.0000,200,9.7222
2.1523,0.0000,0.0000,0.0000,2.1522,0.0000,200,10.0840
2.7190,0.0000,0.0000,0.0000,2.7189,0.0000,200,9.5285
2.6641,0.0000,0.0000,0.0000,2.6640,0.0001,200,9.6506
2.5852,0.0000,0.0000,0.0000,2.5851,0.0000,200,9.7646
2.5548,0.0000,0.0000,0.0000,2.5547,0.0000,200,9.8114
2.6311,0.0000,0.0000,0.0000,2.6310,0.0001,200,9.7889
2.4318,0.0000,0.0000,0.0000,2.4317,0.0001,200,9.9985
2.9115,0.0000,0.0000,0.0000,2.9114,0.0000,200,9.5299
2.7031,0.0000,0.0000,0.0000,2.7030,0.0001,200,9.7737
2.6221,0.0000,0.0000,0.0000,2.6218,0.0001,200,9.8830
2.7318,0.0000,0.0000,0.0000,2.7316,0.0001,200,9.8371
2.7417,0.0000,0.0000,0.0000,2.7416,0.0001,200,9.8582
2.3150,0.0000,0.0000,0.0000,2.3149,0.0001,200,10.3694
2.8242,0.0000,0.0000,0.0001,2.8241,0.0001,200,9.8628
2.3290,0.0000,0.0000,0.0000,2.3289,0.0001,200,10.5792
2.5947,0.0000,0.0000,0.0000,2.5946,0.0001,200,10.4694
2.5346,0.0000,0.0000,0.0000,2.5345,0.0001,200,10.7041
2.2769,0.0000,0.0000,0.0000,2.2768,0.0001,200,10.9949
2.2836,0.0000,0.0000,0.0001,2.2835,0.0001,200,11.1603
2.5113,0.0000,0.0000,0.0000,2.5112,0.0001,200,11.0877
2.8095,0.0000,0.0000,0.0000,2.8094,0.0001,200,10.8542
2.3594,0.0000,0.0000,0.0000,2.3593,0.0001,200,11.3136
2.3793,0.0000,0.0000,0.0000,2.3792,0.0001,200,11.4503
2.4202,0.0000,0.0000,0.0000,2.4201,0.0001,200,11.5337
2.1957,0.0000,0.0000,0.0000,2.1956,0.0001,200,11.7958
2.4783,0.0000,0.0000,0.0000,2.4782,0.0001,200,11.5376
2.4593,0.0000,0.0000,0.0000,2.4592,0.0001,200,11.5665
2.3745,0.0000,0.0000,0.0000,2.3744,0.0001,200,11.6705
2.6907,0.0000,0.0000,0.0000,2.6906,0.0000,200,11.3557
2.4466,0.0000,0.0000,0.0000,2.4466,0.0000,200,11.6161
2.2135,0.0000,0.0000,0.0000,2.2134,0.0000,200,11.8684
2.6846,0.0000,0.0000,0.0000,2.6845,0.0001,200,11.5328
2.5049,0.0000,0.0000,0.0000,2.5049,0.0000,200,11.7210
2.4360,0.0000,0.0000,0.0000,2.4359,0.0001,200,11.8035
2.3095,0.0000,0.0000,0.0000,2.3094,0.0001,200,12.0371
2.2001,0.0000,0.0000,0.0000,2.2000,0.0001,200,12.1560
2.1944,0.0000,0.0000,0.0000,2.1943,0.0001,200,12.1972
2.4096,0.0000,0.0000,0.0000,2.4095,0.0001,200,12.0289
2.4305,0.0000,0.0000,0.0000,2.4304,0.0001,200,12.0513
2.3576,0.0000,0.0000,0.0000,2.3575,0.0001,200,12.1487
2.5419,0.0000,0.0000,0.0000,2.5418,0.0000,200,11.9747
2.3817,0.0000,0.0000,0.0000,2.3816,0.0001,200,12.1463
2.2864,0.0000,0.0000,0.0000,2.2863,0.0000,200,12.2475
2.7983,0.0000,0.0000,0.0000,2.7982,0.0000,200,11.7399
2.1949,0.0000,0.0000,0.0000,2.1948,0.0000,200,12.3498
2.3934,0.0000,0.0000,0.0000,2.3933,0.0001,200,12.2065
2.6485,0.0000,0.0000,0.0000,2.6484,0.0001,200,11.9778
2.6218,0.0000,0.0000,0.0000,2.6217,0.0000,200,12.0108
2.3486,0.0000,0.0000,0.0000,2.3485,0.0001,200,12.3147
2.4736,0.0000,0.0000,0.0000,2.4735,0.0001,200,12.2291
2.4696,0.0000,0.0000,0.0000,2.4696,0.0000,200,12.2361
2.1624,0.0000,0.0000,0.0000,2.1623,0.0001,200,12.5689
2.3741,0.0000,0.0000,0.0000,2.3740,0.0000,200,12.3663
2.5743,0.0000,0.0000,0.0000,2.5742,0.0000,200,12.2036
2.3701,0.0000,0.0000,0.0000,2.3700,0.0001,200,12.4200
2.5757,0.0000,0.0000,0.0000,2.5756,0.0000,200,12.2189
2.3560,0.0000,0.0000,0.0000,2.3560,0.0000,200,12.4414
2.3857,0.0000,0.0000,0.0000,2.3855,0.0001,200,12.5050
2.6676,0.0000,0.0000,0.0000,2.6675,0.0001,200,12.2363
2.2511,0.0000,0.0000,0.0000,2.2510,0.0001,200,12.6870
2.2829,0.0000,0.0000,0.0000,2.2828,0.0001,200,12.6844
2.5141,0.0000,0.0000,0.0000,2.5140,0.0000,200,12.4768
2.4480,0.0000,0.0000,0.0000,2.4479,0.0001,200,12.5999
2.6532,0.0000,0.0000,0.0000,2.6530,0.0001,200,12.4303
2.1877,0.0000,0.0000,0.0000,2.1876,0.0001,200,13.2388
2.2641,0.0000,0.0000,0.0000,2.2640,0.0001,200,13.2718
2.6655,0.0000,0.0000,0.0000,2.6654,0.0001,200,12.9081
2.1275,0.0000,0.0000,0.0000,2.1274,0.0001,200,13.5990
2.6936,0.0000,0.0000,0.0000,2.6935,0.0001,200,13.0641
2.2661,0.0000,0.0000,0.0000,2.2659,0.0001,200,13.6637
2.5079,0.0000,0.0000,0.0000,2.5077,0.0001,200,13.4439
1.9452,0.0000,0.0000,0.0000,1.9451,0.0001,200,14.0450
2.3509,0.0000,0.0000,0.0000,2.3508,0.0001,200,13.6731
2.2689,0.0000,0.0000,0.0000,2.2688,0.0001,200,13.9539
2.2956,0.0000,0.0000,0.0000,2.2955,0.0001,200,14.0627
2.3246,0.0000,0.0000,0.0000,2.3245,0.0001,200,14.0464
2.5987,0.0000,0.0000,0.0000,2.5986,0.0001,200,13.8297
2.2086,0.0000,0.0000,0.0000,2.2085,0.0000,200,14.2395
2.1111,0.0000,0.0000,0.0000,2.1110,0.0000,200,14.3466
2.4260,0.0000,0.0000,0.0000,2.4259,0.0001,200,14.0819
2.0048,0.0000,0.0000,0.0000,2.0047,0.0001,200,14.5062
2.1340,0.0000,0.0000,0.0000,2.1339,0.0000,200,14.3916
2.5012,0.0000,0.0000,0.0000,2.5012,0.0000,200,14.0258
2.3114,0.0000,0.0000,0.0000,2.3113,0.0000,200,14.2174
2.5552,0.0000,0.0000,0.0000,2.5552,0.0000,200,13.9914
2.5334,0.0000,0.0000,0.0000,2.5333,0.0000,200,14.0159
2.1572,0.0000,0.0000,0.0000,2.1571,0.0001,200,14.4386
2.4238,0.0000,0.0000,0.0000,2.4238,0.0001,200,14.2260
2.1897,0.0000,0.0000,0.0000,2.1896,0.0001,200,14.5166
2.2767,0.0000,0.0000,0.0000,2.2766,0.0001,200,14.4818
2.4081,0.0000,0.0000,0.0000,2.4081,0.0000,200,14.3561
